longitude,latitude,precipitation,start_date,end_date,source_file
14.349999945618817,42.95000006010552,2.3324656,20180101,20181231,GIOVANNI_g4_timeAvgMap_GPM_3IMERGDE_07_precipitation_20180101_20181231.tif
14.449999939894482,42.95000006010552,2.4233286,20180101,20181231,GIOVANNI_g4_timeAvgMap_GPM_3IMERGDE_07_precipitation_20180101_20181231.tif
14.549999934170145,42.95000006010552,2.2556164,20180101,20181231,GIOVANNI_g4_timeAvgMap_GPM_3IMERGDE_07_precipitation_20180101_20181231.tif
14.649999928445812,42.95000006010552,2.028411,20180101,20181231,GIOVANNI_g4_timeAvgMap_GPM_3IMERGDE_07_precipitation_20180101_20181231.tif
14.749999922721475,42.95000006010552,2.105178,20180101,20181231,GIOVANNI_g4_timeAvgMap_GPM_3IMERGDE_07_precipitation_20180101_20181231.tif
14.84999991699714,42.95000006010552,2.0123286,20180101,20181231,GIOVANNI_g4_timeAvgMap_GPM_3IMERGDE_07_precipitation_20180101_20181231.tif
14.949999911272805,42.95000006010552,2.0129726,20180101,20181231,GIOVANNI_g4_timeAvgMap_GPM_3IMERGDE_07_precipitation_20180101_20181231.tif
10.050000191765243,42.85000006582986,2.6002328,20180101,20181231,GIOVANNI_g4_timeAvgMap_GPM_3IMERGDE_07_precipitation_20180101_20181231.tif
10.150000186040907,42.85000006582986,2.9169726,20180101,20181231,GIOVANNI_g4_timeAvgMap_GPM_3IMERGDE_07_precipitation_20180101_20181231.tif
10.250000180316572,42.85000006582986,3.0058491,20180101,20181231,GIOVANNI_g4_timeAvgMap_GPM_3IMERGDE_07_precipitation_20180101_20181231.tif
10.350000174592237,42.85000006582986,3.078178,20180101,20181231,GIOVANNI_g4_timeAvgMap_GPM_3IMERGDE_07_precipitation_20180101_20181231.tif
10.450000168867902,42.85000006582986,3.0577807,20180101,20181231,GIOVANNI_g4_timeAvgMap_GPM_3IMERGDE_07_precipitation_20180101_20181231.tif
10.550000163143565,42.85000006582986,2.5117671,20180101,20181231,GIOVANNI_g4_timeAvgMap_GPM_3IMERGDE_07_precipitation_20180101_20181231.tif
10.65000015741923,42.85000006582986,2.5238082,20180101,20181231,GIOVANNI_g4_timeAvgMap_GPM_3IMERGDE_07_precipitation_20180101_20181231.tif
10.750000151694895,42.85000006582986,2.586493,20180101,20181231,GIOVANNI_g4_timeAvgMap_GPM_3IMERGDE_07_precipitation_20180101_20181231.tif
10.85000014597056,42.85000006582986,2.5046575,20180101,20181231,GIOVANNI_g4_timeAvgMap_GPM_3IMERGDE_07_precipitation_20180101_20181231.tif
13.94999996851616,42.95000006010552,2.815863,20180101,20181231,GIOVANNI_g4_timeAvgMap_GPM_3IMERGDE_07_precipitation_20180101_20181231.tif
13.849999974240495,42.95000006010552,2.7372603,20180101,20181231,GIOVANNI_g4_timeAvgMap_GPM_3IMERGDE_07_precipitation_20180101_20181231.tif
13.74999997996483,42.95000006010552,2.524452,20180101,20181231,GIOVANNI_g4_timeAvgMap_GPM_3IMERGDE_07_precipitation_20180101_20181231.tif
13.649999985689165,42.95000006010552,2.5568628,20180101,20181231,GIOVANNI_g4_timeAvgMap_GPM_3IMERGDE_07_precipitation_20180101_20181231.tif
11.650000100175875,42.95000006010552,2.8615205,20180101,20181231,GIOVANNI_g4_timeAvgMap_GPM_3IMERGDE_07_precipitation_20180101_20181231.tif
11.75000009445154,42.95000006010552,3.0558903,20180101,20181231,GIOVANNI_g4_timeAvgMap_GPM_3IMERGDE_07_precipitation_20180101_20181231.tif
11.850000088727205,42.95000006010552,2.9233286,20180101,20181231,GIOVANNI_g4_timeAvgMap_GPM_3IMERGDE_07_precipitation_20180101_20181231.tif
11.95000008300287,42.95000006010552,2.902219,20180101,20181231,GIOVANNI_g4_timeAvgMap_GPM_3IMERGDE_07_precipitation_20180101_20181231.tif
12.050000077278533,42.95000006010552,2.8636165,20180101,20181231,GIOVANNI_g4_timeAvgMap_GPM_3IMERGDE_07_precipitation_20180101_20181231.tif
12.150000071554198,42.95000006010552,2.9471643,20180101,20181231,GIOVANNI_g4_timeAvgMap_GPM_3IMERGDE_07_precipitation_20180101_20181231.tif
12.250000065829862,42.95000006010552,2.9080958,20180101,20181231,GIOVANNI_g4_timeAvgMap_GPM_3IMERGDE_07_precipitation_20180101_20181231.tif
12.350000060105527,42.95000006010552,2.878178,20180101,20181231,GIOVANNI_g4_timeAvgMap_GPM_3IMERGDE_07_precipitation_20180101_20181231.tif
12.450000054381192,42.95000006010552,2.7878218,20180101,20181231,GIOVANNI_g4_timeAvgMap_GPM_3IMERGDE_07_precipitation_20180101_20181231.tif
11.95000008300287,43.05000005438119,2.9160821,20180101,20181231,GIOVANNI_g4_timeAvgMap_GPM_3IMERGDE_07_precipitation_20180101_20181231.tif
12.550000048656855,42.95000006010552,2.8768082,20180101,20181231,GIOVANNI_g4_timeAvgMap_GPM_3IMERGDE_07_precipitation_20180101_20181231.tif
12.750000037208185,42.95000006010552,2.7268767,20180101,20181231,GIOVANNI_g4_timeAvgMap_GPM_3IMERGDE_07_precipitation_20180101_20181231.tif
12.85000003148385,42.95000006010552,2.7268493,20180101,20181231,GIOVANNI_g4_timeAvgMap_GPM_3IMERGDE_07_precipitation_20180101_20181231.tif
